768	3840	0	9	957	213
1024	3840	0	9	968	190
1280	3840	0	9	983	157
1536	3840	0	8	1001	98
1792	3840	0	140	923	8
2048	3840	0	241	917	8
2304	3840	0	310	912	8
2560	3840	0	372	906	8
2816	3840	0	449	902	8
3072	3840	0	540	897	8
3328	3840	0	649	893	8
3584	3840	0	785	887	8
3840	3840	0	950	881	8
4095	3840	0	1020	793	8
0	4095	0	8	1021	244
256	4095	0	8	1022	242
512	4095	0	8	1023	234
768	4095	0	8	1022	221
1024	4095	0	8	1022	202
1280	4095	0	8	1022	173
1536	4095	0	8	1023	127
1792	4095	0	14	1023	11
2048	4095	0	205	1022	8
2304	4095	0	285	1023	8
2560	4095	0	349	1023	8
2816	4095	0	421	1022	8
3072	4095	0	509	1021	8
3328	4095	0	617	1022	8
3584	4095	0	746	1021	8
3840	4095	0	931	1023	97
4095	4095	0	1022	951	8
0	0	256	17	23	70
256	0	256	79	17	71
512	0	256	158	16	74
768	0	256	221	15	82
1024	0	256	272	14	85
1280	0	256	309	13	85
1536	0	256	340	12	83
1792	0	256	368	11	83
2048	0	256	408	11	85
2304	0	256	456	11	87
2560	0	256	515	10	88
2816	0	256	613	11	95
3072	0	256	762	12	107
3328	0	256	966	11	111
3584	0	256	1016	9	100
3840	0	256	1023	12	94
4095	0	256	1023	26	92
0	256	256	17	75	70
256	256	256	69	69	69
512	256	256	156	58	66
768	256	256	225	39	64
1024	256	256	277	14	68
1280	256	256	313	13	73
1536	256	256	342	12	76
1792	256	256	371	11	77
2048	256	256	411	11	81
2304	256	256	460	11	83
2560	256	256	519	10	86
2816	256	256	620	11	93
3072	256	256	771	12	105
3328	256	256	889	12	108
3584	256	256	1018	9	98
3840	256	256	1023	8	93
4095	256	256	1023	43	92
0	512	256	16	143	83
256	512	256	16	142	64
512	512	256	141	139	58
768	512	256	206	124	63
1024	512	256	262	107	59
1280	512	256	306	86	51
1536	512	256	343	61	48
1792	512	256	380	22	49
2048	512	256	425	11	60
2304	512	256	473	10	67
2560	512	256	535	10	75
2816	512	256	647	11	88
3072	512	256	800	12	96
3328	512	256	908	12	95
3584	512	256	994	11	87
3840	512	256	1023	17	87
4095	512	256	1023	85	92
0	768	256	14	190	105
256	768	256	14	189	89
512	768	256	98	184	50
768	768	256	179	176	47
1024	768	256	236	164	52
1280	768	256	282	150	49
1536	768	256	326	137	46
1792	768	256	374	125	45
2048	768	256	425	110	45
2304	768	256	483	88	46
2560	768	256	573	58	49
2816	768	256	710	12	59
3072	768	256	842	12	74
3328	768	256	941	11	78
3584	768	256	1005	10	75
3840	768	256	1022	8	76
4095	768	256	1023	126	92
0	1024	256	11	236	122
256	1024	256	12	223	105
512	1024	256	21	222	39
768	1024	256	146	213	39
1024	1024	256	208	204	37
1280	1024	256	264	197	40
1536	1024	256	316	191	39
1792	1024	256	364	183	41
2048	1024	256	413	173	41
2304	1024	256	474	163	41
2560	1024	256	574	156	46
2816	1024	256	722	152	52
3072	1024	256	856	133	55
3328	1024	256	965	97	55
3584	1024	256	1020	35	46
3840	1024	256	1023	8	48
4095	1024	256	1023	164	93
0	1280	256	11	273	129
256	1280	256	11	273	120
512	1280	256	11	254	75
768	1280	256	107	252	28
1024	1280	256	188	249	29
1280	1280	256	250	245	30
1536	1280	256	303	239	32
1792	1280	256	351	231	33
2048	1280	256	403	224	34
2304	1280	256	468	219	36
2560	1280	256	577	222	41
2816	1280	256	722	226	46
3072	1280	256	844	212	47
3328	1280	256	952	188	48
3584	1280	256	1017	154	42
3840	1280	256	1023	136	42
4095	1280	256	1023	201	93
0	1536	256	10	310	140
256	1536	256	10	310	132
512	1536	256	11	294	96
768	1536	256	31	295	10
1024	1536	256	163	290	12
1280	1536	256	230	286	15
1536	1536	256	286	280	18
1792	1536	256	339	277	21
2048	1536	256	395	273	24
2304	1536	256	472	277	27
2560	1536	256	589	289	33
2816	1536	256	711	288	37
3072	1536	256	823	273	39
3328	1536	256	937	251	39
3584	1536	256	1013	218	41
3840	1536	256	1023	248	93
4095	1536	256	1023	240	96
0	1792	256	10	348	149
256	1792	256	10	348	143
512	1792	256	10	349	119
768	1792	256	10	330	59
1024	1792	256	131	329	10
1280	1792	256	210	327	10
1536	1792	256	275	327	11
1792	1792	256	332	325	11
2048	1792	256	398	330	11
2304	1792	256	486	342	11
2560	1792	256	587	348	12
2816	1792	256	697	343	21
3072	1792	256	803	326	26
3328	1792	256	917	305	29
3584	1792	256	1006	273	27
3840	1792	256	1023	288	94
4095	1792	256	1023	278	100
0	2048	256	11	409	169
256	2048	256	11	409	165
512	2048	256	11	411	140
768	2048	256	10	374	91
1024	2048	256	85	379	11
1280	2048	256	194	378	11
1536	2048	256	270	384	11
1792	2048	256	340	393	12
2048	2048	256	411	401	12
2304	2048	256	487	404	12
2560	2048	256	576	403	12
2816	2048	256	671	394	12
3072	2048	256	776	376	11
3328	2048	256	891	354	11
3584	2048	256	998	324	10
3840	2048	256	1023	326	96
4095	2048	256	1023	314	104
0	2304	256	12	487	191
256	2304	256	12	487	187
512	2304	256	12	490	173
768	2304	256	12	494	135
1024	2304	256	11	455	50
1280	2304	256	181	461	12
1536	2304	256	271	465	12
1792	2304	256	342	465	12
2048	2304	256	407	464	12
2304	2304	256	476	461	12
2560	2304	256	556	454	12
2816	2304	256	647	443	12
3072	2304	256	743	425	11
3328	2304	256	860	405	10
3584	2304	256	983	381	9
3840	2304	256	1023	368	96
4095	2304	256	1023	352	110
0	2560	256	12	556	213
256	2560	256	12	556	209
512	2560	256	12	558	193
768	2560	256	12	562	161
1024	2560	256	12	532	100
1280	2560	256	140	536	12
1536	2560	256	250	535	12
1792	2560	256	325	532	12
2048	2560	256	390	525	11
2304	2560	256	453	518	11
2560	2560	256	529	509	11
2816	2560	256	614	494	11
3072	2560	256	709	476	11
3328	2560	256	829	462	10
3584	2560	256	967	443	10
3840	2560	256	1023	418	94
4095	2560	256	1023	397	116
0	2816	256	11	611	216
256	2816	256	11	612	212
512	2816	256	11	614	208
768	2816	256	11	617	178
1024	2816	256	11	621	135
1280	2816	256	12	597	15
1536	2816	256	211	593	11
1792	2816	256	295	588	11
2048	2816	256	361	582	11
2304	2816	256	424	575	11
2560	2816	256	493	565	11
2816	2816	256	578	553	10
3072	2816	256	679	540	10
3328	2816	256	800	529	10
3584	2816	256	948	517	10
3840	2816	256	1023	478	84
4095	2816	256	1023	448	121
0	3072	256	11	674	225
256	3072	256	11	675	221
512	3072	256	11	677	209
768	3072	256	10	681	192
1024	3072	256	11	688	153
1280	3072	256	11	652	84
1536	3072	256	162	654	10
1792	3072	256	259	649	10
2048	3072	256	329	643	10
2304	3072	256	392	638	10
2560	3072	256	462	633	10
2816	3072	256	547	624	10
3072	3072	256	648	615	10
3328	3072	256	772	606	10
3584	3072	256	920	596	10
3840	3072	256	1023	552	42
4095	3072	256	1023	507	115
0	3328	256	10	759	234
256	3328	256	10	760	231
512	3328	256	10	763	221
768	3328	256	10	768	201
1024	3328	256	10	776	173
1280	3328	256	10	787	124
1536	3328	256	86	738	10
1792	3328	256	224	734	10
2048	3328	256	302	730	10
2304	3328	256	367	726	10
2560	3328	256	436	721	10
2816	3328	256	518	715	10
3072	3328	256	619	707	9
3328	3328	256	740	698	9
3584	3328	256	868	676	9
3840	3328	256	1007	645	9
4095	3328	256	1023	579	94
0	3584	256	9	844	233
256	3584	256	9	845	230
512	3584	256	9	847	219
768	3584	256	9	851	213
1024	3584	256	9	857	181
1280	3584	256	9	865	144
1536	3584	256	10	828	66
1792	3584	256	181	829	9
2048	3584	256	271	826	9
2304	3584	256	340	824	9
2560	3584	256	407	817	9
2816	3584	256	485	808	9
3072	3584	256	577	797	8
3328	3584	256	686	780	8
3584	3584	256	813	762	8
3840	3584	256	977	751	8
4095	3584	256	1021	668	8
0	3840	256	9	945	241
256	3840	256	9	946	239
512	3840	256	9	950	232
768	3840	256	9	957	217
1024	3840	256	8	968	197
1280	3840	256	9	982	166
1536	3840	256	8	1000	111
1792	3840	256	118	926	8
2048	3840	256	232	921	8
2304	3840	256	305	916	8
2560	3840	256	368	909	8
2816	3840	256	444	905	8
3072	3840	256	535	900	8
3328	3840	256	645	894	8
3584	3840	256	782	889	8
3840	3840	256	948	882	8
4095	3840	256	1020	794	8
0	4095	256	8	1021	249
256	4095	256	9	1022	247
512	4095	256	8	1022	240
768	4095	256	8	1021	226
1024	4095	256	9	1021	208
1280	4095	256	8	1022	178
1536	4095	256	8	1022	136
1792	4095	256	8	1023	42
2048	4095	256	194	1022	8
2304	4095	256	279	1022	8
2560	4095	256	344	1023	8
2816	4095	256	416	1022	8
3072	4095	256	502	1021	8
3328	4095	256	611	1022	8
3584	4095	256	741	1022	8
3840	4095	256	930	1023	108
4095	4095	256	1023	955	8
0	0	512	17	37	144
256	0	512	74	16	144
512	0	512	156	16	141
768	0	512	219	15	140
1024	0	512	270	14	135
1280	0	512	307	13	130
1536	0	512	338	12	124
1792	0	512	367	11	120
2048	0	512	407	11	121
2304	0	512	455	11	122
2560	0	512	514	10	123
2816	0	512	612	11	130
3072	0	512	760	12	143
3328	0	512	881	12	147
3584	0	512	1016	9	135
3840	0	512	1023	8	130
4095	0	512	1023	22	121
0	256	512	16	80	141
256	256	512	61	67	145
512	256	512	153	57	141
768	256	512	223	37	137
1024	256	512	275	14	130
1280	256	512	311	13	125
1536	256	512	341	12	120
1792	256	512	370	11	117
2048	256	512	411	11	118
2304	256	512	459	11	119
2560	256	512	518	10	120
2816	256	512	619	11	128
3072	256	512	769	12	142
3328	256	512	887	12	145
3584	256	512	983	11	140
3840	256	512	1022	8	128
4095	256	512	1023	39	121
0	512	512	16	142	128
256	512	512	16	141	126
512	512	512	139	139	139
768	512	512	204	123	128
1024	512	512	260	106	121
1280	512	512	304	86	113
1536	512	512	341	60	105
1792	512	512	380	20	103
2048	512	512	424	11	107
2304	512	512	472	10	109
2560	512	512	534	10	113
2816	512	512	646	11	126
3072	512	512	799	12	135
3328	512	512	907	12	133
3584	512	512	993	11	124
3840	512	512	1023	8	118
4095	512	512	1023	83	122
0	768	512	14	189	134
256	768	512	14	188	127
512	768	512	95	184	121
768	768	512	178	176	112
1024	768	512	234	164	121
1280	768	512	281	150	115
1536	768	512	326	136	107
1792	768	512	373	125	101
2048	768	512	425	110	99
2304	768	512	483	87	98
2560	768	512	573	57	101
2816	768	512	709	11	111
3072	768	512	840	12	121
3328	768	512	940	11	120
3584	768	512	1005	10	113
3840	768	512	1023	13	107
4095	768	512	1023	125	123
0	1024	512	11	234	161
256	1024	512	12	221	134
512	1024	512	12	221	108
768	1024	512	144	212	103
1024	1024	512	207	203	98
1280	1024	512	263	197	105
1536	1024	512	315	191	99
1792	1024	512	363	183	98
2048	1024	512	413	173	98
2304	1024	512	474	163	95
2560	1024	512	573	156	101
2816	1024	512	722	152	110
3072	1024	512	855	132	111
3328	1024	512	965	97	106
3584	1024	512	1020	34	94
3840	1024	512	1023	166	125
4095	1024	512	1023	164	124
0	1280	512	11	272	160
256	1280	512	11	272	154
512	1280	512	11	253	118
768	1280	512	105	252	94
1024	1280	512	187	249	94
1280	1280	512	249	244	92
1536	1280	512	302	239	95
1792	1280	512	351	231	95
2048	1280	512	403	224	94
2304	1280	512	468	219	93
2560	1280	512	577	223	101
2816	1280	512	722	226	109
3072	1280	512	844	212	107
3328	1280	512	952	188	102
3584	1280	512	1017	154	91
3840	1280	512	1023	206	126
4095	1280	512	1023	201	126
0	1536	512	10	309	169
256	1536	512	10	309	164
512	1536	512	11	293	134
768	1536	512	23	295	89
1024	1536	512	161	290	87
1280	1536	512	229	286	87
1536	1536	512	285	280	86
1792	1536	512	339	277	88
2048	1536	512	395	273	88
2304	1536	512	473	278	89
2560	1536	512	588	289	100
2816	1536	512	711	288	104
3072	1536	512	823	273	102
3328	1536	512	936	251	97
3584	1536	512	1013	218	97
3840	1536	512	1023	247	127
4095	1536	512	1023	239	127
0	1792	512	10	347	179
256	1792	512	10	347	174
512	1792	512	10	348	157
768	1792	512	10	329	111
1024	1792	512	122	329	81
1280	1792	512	207	327	81
1536	1792	512	273	327	82
1792	1792	512	331	325	85
2048	1792	512	398	330	84
2304	1792	512	486	342	87
2560	1792	512	587	348	93
2816	1792	512	696	343	99
3072	1792	512	803	326	97
3328	1792	512	916	305	92
3584	1792	512	1006	273	84
3840	1792	512	1023	287	128
4095	1792	512	1023	277	131
0	2048	512	11	408	191
256	2048	512	11	409	188
512	2048	512	11	410	177
768	2048	512	10	374	135
1024	2048	512	37	380	77
1280	2048	512	184	380	78
1536	2048	512	265	384	82
1792	2048	512	337	393	84
2048	2048	512	410	401	89
2304	2048	512	486	404	86
2560	2048	512	576	403	91
2816	2048	512	673	393	93
3072	2048	512	778	375	90
3328	2048	512	892	353	86
3584	2048	512	998	324	80
3840	2048	512	1023	325	129
4095	2048	512	1023	313	134
0	2304	512	12	486	225
256	2304	512	12	487	222
512	2304	512	12	489	201
768	2304	512	12	493	178
1024	2304	512	11	454	118
1280	2304	512	155	462	75
1536	2304	512	258	467	78
1792	2304	512	335	466	79
2048	2304	512	402	464	79
2304	2304	512	474	461	81
2560	2304	512	556	454	83
2816	2304	512	648	442	84
3072	2304	512	747	423	80
3328	2304	512	866	402	78
3584	2304	512	986	377	75
3840	2304	512	1023	367	129
4095	2304	512	1023	351	138
0	2560	512	12	555	240
256	2560	512	12	555	236
512	2560	512	12	557	222
768	2560	512	12	561	199
1024	2560	512	12	531	147
1280	2560	512	57	538	64
1536	2560	512	226	537	65
1792	2560	512	312	534	65
2048	2560	512	381	527	66
2304	2560	512	448	519	67
2560	2560	512	525	509	67
2816	2560	512	614	494	70
3072	2560	512	712	475	70
3328	2560	512	836	460	68
3584	2560	512	972	438	67
3840	2560	512	1023	418	127
4095	2560	512	1023	396	142
0	2816	512	11	611	249
256	2816	512	11	611	245
512	2816	512	11	613	231
768	2816	512	11	616	205
1024	2816	512	11	621	172
1280	2816	512	12	597	106
1536	2816	512	171	598	48
1792	2816	512	274	592	45
2048	2816	512	348	586	47
2304	2816	512	414	578	48
2560	2816	512	486	567	50
2816	2816	512	574	554	51
3072	2816	512	679	540	54
3328	2816	512	804	527	55
3584	2816	512	953	512	56
3840	2816	512	1023	477	119
4095	2816	512	1023	447	144
0	3072	512	11	673	243
256	3072	512	11	673	240
512	3072	512	11	676	237
768	3072	512	11	680	216
1024	3072	512	10	687	188
1280	3072	512	11	651	131
1536	3072	512	67	661	20
1792	3072	512	227	656	22
2048	3072	512	309	649	25
2304	3072	512	377	643	27
2560	3072	512	450	637	30
2816	3072	512	537	627	33
3072	3072	512	643	617	35
3328	3072	512	771	606	38
3584	3072	512	925	595	40
3840	3072	512	1023	551	91
4095	3072	512	1023	508	141
0	3328	512	10	758	252
256	3328	512	10	758	250
512	3328	512	10	761	240
768	3328	512	10	767	227
1024	3328	512	10	775	199
1280	3328	512	10	786	159
1536	3328	512	10	740	78
1792	3328	512	182	743	10
2048	3328	512	278	738	10
2304	3328	512	350	733	10
2560	3328	512	421	727	10
2816	3328	512	505	720	10
3072	3328	512	606	711	9
3328	3328	512	733	700	9
3584	3328	512	866	677	12
3840	3328	512	1012	643	19
4095	3328	512	1023	579	124
0	3584	512	9	843	259
256	3584	512	9	844	256
512	3584	512	9	846	245
768	3584	512	9	850	226
1024	3584	512	9	856	211
1280	3584	512	9	864	179
1536	3584	512	10	828	114
1792	3584	512	120	836	9
2048	3584	512	243	832	9
2304	3584	512	321	829	9
2560	3584	512	389	823	9
2816	3584	512	469	814	9
3072	3584	512	563	802	9
3328	3584	512	674	784	8
3584	3584	512	806	765	8
3840	3584	512	975	752	8
4095	3584	512	1023	666	17
0	3840	512	9	944	257
256	3840	512	9	945	255
512	3840	512	9	949	250
768	3840	512	9	956	237
1024	3840	512	9	967	216
1280	3840	512	9	981	188
1536	3840	512	8	1000	144
1792	3840	512	9	933	43
2048	3840	512	199	932	8
2304	3840	512	285	926	8
2560	3840	512	352	919	8
2816	3840	512	427	913	8
3072	3840	512	520	908	8
3328	3840	512	632	901	8
3584	3840	512	769	893	8
3840	3840	512	940	885	8
4095	3840	512	1020	797	8
0	4095	512	9	1022	264
256	4095	512	8	1021	262
512	4095	512	8	1021	255
768	4095	512	8	1022	245
1024	4095	512	17	1023	225
1280	4095	512	9	1021	199
1536	4095	512	8	1022	162
1792	4095	512	8	1022	97
2048	4095	512	151	1022	8
2304	4095	512	255	1023	8
2560	4095	512	326	1022	8
2816	4095	512	398	1022	8
3072	4095	512	483	1023	8
3328	4095	512	593	1023	8
3584	4095	512	724	1022	8
3840	4095	512	928	1023	138
4095	4095	512	1023	965	8
0	0	768	16	46	204
256	0	768	65	16	210
512	0	768	152	16	201
768	0	768	217	15	195
1024	0	768	267	14	187
1280	0	768	305	13	179
1536	0	768	336	12	170
1792	0	768	365	11	165
2048	0	768	406	11	165
2304	0	768	454	11	166
2560	0	768	512	10	166
2816	0	768	611	11	174
3072	0	768	756	12	189
3328	0	768	879	12	192
3584	0	768	977	11	185
3840	0	768	1023	11	165
4095	0	768	1023	10	158
0	256	768	16	83	197
256	256	768	42	63	210
512	256	768	148	55	205
768	256	768	220	32	200
1024	256	768	271	14	187
1280	256	768	309	13	177
1536	256	768	338	12	168
1792	256	768	368	11	163
2048	256	768	409	11	163
2304	256	768	458	11	164
2560	256	768	517	10	164
2816	256	768	618	11	173
3072	256	768	766	12	188
3328	256	768	885	12	191
3584	256	768	981	11	183
3840	256	768	1022	8	167
4095	256	768	1023	33	158
0	512	768	16	143	187
256	512	768	16	141	197
512	512	768	130	135	200
768	512	768	201	121	188
1024	512	768	256	105	178
1280	512	768	302	84	167
1536	512	768	339	58	157
1792	512	768	379	16	154
2048	512	768	423	11	157
2304	512	768	471	10	157
2560	512	768	533	10	158
2816	512	768	644	11	173
3072	512	768	797	12	184
3328	512	768	905	12	180
3584	512	768	993	11	167
3840	512	768	1023	63	163
4095	512	768	1023	80	159
0	768	768	13	187	166
256	768	768	13	187	183
512	768	768	86	183	180
768	768	768	176	176	176
1024	768	768	232	162	166
1280	768	768	279	148	157
1536	768	768	324	136	153
1792	768	768	372	124	152
2048	768	768	424	108	150
2304	768	768	482	86	149
2560	768	768	572	56	152
2816	768	768	709	12	163
3072	768	768	839	12	172
3328	768	768	939	11	169
3584	768	768	1004	10	157
3840	768	768	1023	119	163
4095	768	768	1023	123	159
0	1024	768	12	219	170
256	1024	768	12	219	167
512	1024	768	12	219	152
768	1024	768	140	212	158
1024	1024	768	204	202	151
1280	1024	768	262	197	159
1536	1024	768	314	190	153
1792	1024	768	363	183	151
2048	1024	768	412	173	146
2304	1024	768	473	162	147
2560	1024	768	573	156	154
2816	1024	768	721	152	164
3072	1024	768	855	131	164
3328	1024	768	964	96	156
3584	1024	768	1020	33	139
3840	1024	768	1023	164	164
4095	1024	768	1023	163	160
0	1280	768	11	270	196
256	1280	768	11	270	192
512	1280	768	11	252	163
768	1280	768	100	252	149
1024	1280	768	185	248	149
1280	1280	768	248	244	147
1536	1280	768	301	238	150
1792	1280	768	350	231	149
2048	1280	768	402	224	147
2304	1280	768	467	218	146
2560	1280	768	577	223	156
2816	1280	768	721	226	164
3072	1280	768	842	211	160
3328	1280	768	951	188	154
3584	1280	768	1016	154	137
3840	1280	768	1023	205	164
4095	1280	768	1023	201	161
0	1536	768	10	307	201
256	1536	768	10	308	197
512	1536	768	11	292	173
768	1536	768	11	294	146
1024	1536	768	159	290	143
1280	1536	768	228	286	142
1536	1536	768	284	280	142
1792	1536	768	338	276	144
2048	1536	768	394	273	143
2304	1536	768	472	277	143
2560	1536	768	589	290	157
2816	1536	768	709	288	162
3072	1536	768	822	273	157
3328	1536	768	936	251	149
3584	1536	768	1012	218	136
3840	1536	768	1023	246	164
4095	1536	768	1023	238	163
0	1792	768	10	346	212
256	1792	768	10	346	209
512	1792	768	10	347	196
768	1792	768	10	329	159
1024	1792	768	119	329	138
1280	1792	768	206	327	139
1536	1792	768	272	327	140
1792	1792	768	330	325	142
2048	1792	768	398	330	140
2304	1792	768	487	342	143
2560	1792	768	586	348	150
2816	1792	768	695	343	158
3072	1792	768	801	326	154
3328	1792	768	915	305	147
3584	1792	768	1006	273	134
3840	1792	768	1023	286	165
4095	1792	768	1023	275	164
0	2048	768	11	406	229
256	2048	768	11	407	227
512	2048	768	11	409	219
768	2048	768	10	373	180
1024	2048	768	25	380	137
1280	2048	768	183	379	138
1536	2048	768	264	385	143
1792	2048	768	337	394	147
2048	2048	768	409	401	153
2304	2048	768	486	404	148
2560	2048	768	576	403	154
2816	2048	768	672	392	156
3072	2048	768	777	375	150
3328	2048	768	891	353	144
3584	2048	768	997	324	134
3840	2048	768	1023	324	165
4095	2048	768	1023	311	166
0	2304	768	12	484	265
256	2304	768	12	485	252
512	2304	768	12	488	243
