0	0	0	0	0	0
62	0	0	77	0	4
123	0	0	106	0	3
185	0	0	148	0	2
254	0	0	212	0	3
308	0	0	274	0	6
386	0	0	377	0	13
451	0	0	487	0	16
482	0	0	556	0	17
513	0	0	630	0	18
544	0	0	712	0	19
575	0	0	803	0	19
606	0	0	900	0	19
637	0	0	964	0	14
668	0	0	980	0	14
800	0	0	1023	0	4
924	0	0	1023	0	4
0	62	0	0	49	0
62	62	0	44	42	0
123	62	0	95	10	0
185	62	0	147	2	0
254	62	0	219	0	1
308	62	0	282	0	2
386	62	0	385	0	5
451	62	0	499	0	12
482	62	0	567	0	13
513	62	0	642	0	15
544	62	0	725	0	17
575	62	0	817	0	16
606	62	0	917	0	17
637	62	0	966	0	13
668	62	0	982	0	13
800	62	0	1023	0	4
924	62	0	1023	0	4
0	123	0	0	73	3
62	123	0	1	72	0
123	123	0	66	65	0
185	123	0	134	53	0
254	123	0	213	40	0
308	123	0	283	27	0
386	123	0	401	6	1
451	123	0	536	0	1
482	123	0	607	0	1
513	123	0	687	0	2
544	123	0	772	0	3
575	123	0	864	0	6
606	123	0	958	0	8
637	123	0	974	0	9
668	123	0	990	0	10
800	123	0	1023	0	4
924	123	0	1023	0	3
0	185	0	0	119	24
62	185	0	0	118	5
123	185	0	37	115	0
185	185	0	114	110	0
254	185	0	196	96	0
308	185	0	269	85	0
386	185	0	390	67	0
451	185	0	528	53	0
482	185	0	607	47	0
513	185	0	698	38	1
544	185	0	797	29	1
575	185	0	903	20	1
606	185	0	966	11	1
637	185	0	984	2	1
668	185	0	1003	0	1
800	185	0	1023	0	3
924	185	0	1023	0	2
0	254	0	0	177	47
62	254	0	0	177	37
123	254	0	0	173	0
185	254	0	81	171	0
254	254	0	170	163	0
308	254	0	244	152	0
386	254	0	371	134	0
451	254	0	511	122	0
482	254	0	590	117	0
513	254	0	681	110	0
544	254	0	778	104	0
575	254	0	887	96	0
606	254	0	964	88	0
637	254	0	982	80	0
668	254	0	1000	71	1
800	254	0	1023	17	1
924	254	0	1023	21	2
0	308	0	0	226	47
62	308	0	0	225	43
123	308	0	0	224	10
185	308	0	51	220	0
254	308	0	140	214	0
308	308	0	217	208	0
386	308	0	352	193	0
451	308	0	492	181	0
482	308	0	571	176	0
513	308	0	662	170	0
544	308	0	758	162	0
575	308	0	866	155	0
606	308	0	960	147	0
637	308	0	979	139	0
668	308	0	998	131	0
800	308	0	1023	84	1
924	308	0	1023	72	2
0	386	0	0	314	57
62	386	0	0	314	50
123	386	0	0	314	30
185	386	0	1	316	0
254	386	0	105	311	0
308	386	0	180	307	0
386	386	0	313	297	0
451	386	0	454	288	0
482	386	0	533	282	0
513	386	0	623	276	0
544	386	0	717	267	0
575	386	0	827	257	0
606	386	0	946	249	0
637	386	0	969	240	0
668	386	0	990	230	0
800	386	0	1023	173	0
924	386	0	1023	134	1
0	451	0	0	410	66
62	451	0	0	410	61
123	451	0	0	412	40
185	451	0	0	418	6
254	451	0	72	418	0
308	451	0	151	414	0
386	451	0	281	405	0
451	451	0	420	397	0
482	451	0	496	388	0
513	451	0	579	381	0
544	451	0	675	373	0
575	451	0	783	366	0
