0	0	0	0	0	0
62	0	0	93	0	5
123	0	0	150	0	6
185	0	0	205	0	7
254	0	0	270	0	4
308	0	0	336	0	8
386	0	0	458	0	17
451	0	0	585	0	22
482	0	0	659	0	23
513	0	0	738	0	25
544	0	0	825	0	26
575	0	0	922	0	27
606	0	0	999	0	27
637	0	0	1023	0	22
668	0	0	1023	0	22
800	0	0	1023	0	5
924	0	0	1023	0	4
0	62	0	0	66	0
62	62	0	62	60	0
123	62	0	137	37	0
185	62	0	203	13	3
254	62	0	278	0	1
308	62	0	345	0	2
386	62	0	469	0	7
451	62	0	598	0	16
482	62	0	671	0	18
513	62	0	751	0	20
544	62	0	838	0	22
575	62	0	938	0	23
606	62	0	1006	0	24
637	62	0	1023	0	20
668	62	0	1023	0	21
800	62	0	1023	0	5
924	62	0	1023	0	4
0	123	0	0	111	22
62	123	0	10	109	0
123	123	0	103	100	0
185	123	0	182	79	0
254	123	0	267	54	0
308	123	0	346	35	0
386	123	0	487	8	1
451	123	0	638	0	1
482	123	0	714	0	1
513	123	0	800	0	2
544	123	0	886	0	3
575	123	0	984	0	8
606	123	0	1023	0	11
637	123	0	1023	0	13
668	123	0	1023	0	14
800	123	0	1023	0	5
924	123	0	1023	0	3
0	185	0	0	158	32
62	185	0	0	156	6
123	185	0	51	152	0
185	185	0	148	143	0
254	185	0	242	123	0
308	185	0	328	108	0
386	185	0	475	86	0
451	185	0	628	68	0
482	185	0	713	60	0
513	185	0	810	51	1
544	185	0	915	40	1
575	185	0	1001	29	1
606	185	0	1023	16	1
637	185	0	1023	2	1
668	185	0	1023	0	1
800	185	0	1023	0	3
924	185	0	1023	0	2
0	254	0	0	217	61
62	254	0	0	216	47
123	254	0	0	211	0
185	254	0	102	206	0
254	254	0	204	196	0
308	254	0	296	185	0
386	254	0	452	166	0
451	254	0	607	147	0
482	254	0	692	139	0
513	254	0	791	130	0
544	254	0	894	120	0
575	254	0	993	110	0
606	254	0	1023	100	0
637	254	0	1023	91	0
668	254	0	1023	80	1
800	254	0	1023	18	1
924	254	0	1023	21	2
0	308	0	0	275	61
62	308	0	0	274	55
123	308	0	0	273	13
185	308	0	65	270	0
254	308	0	173	264	0
308	308	0	268	256	0
386	308	0	425	235	0
451	308	0	583	216	0
482	308	0	669	206	0
513	308	0	767	198	0
544	308	0	871	188	0
575	308	0	980	177	0
606	308	0	1023	165	0
637	308	0	1023	155	0
668	308	0	1023	144	0
800	308	0	1023	86	1
924	308	0	1023	72	2
0	386	0	0	377	71
62	386	0	0	377	64
123	386	0	0	377	40
185	386	0	1	378	0
254	386	0	128	374	0
308	386	0	217	368	0
386	386	0	373	355	0
451	386	0	533	338	0
482	386	0	621	327	0
513	386	0	721	319	0
544	386	0	823	307	0
575	386	0	942	294	0
606	386	0	1021	281	0
637	386	0	1023	267	0
668	386	0	1023	254	0
800	386	0	1023	177	0
924	386	0	1023	134	1
0	451	0	0	481	80
62	451	0	0	481	75
123	451	0	0	482	53
185	451	0	0	488	7
254	451	0	87	488	0
308	451	0	178	484	0
386	451	0	327	471	0
451	451	0	486	459	0
482	451	0	573	449	0
513	451	0	665	438	0
544	451	0	769	428	0
575	451	0	887	416	0
606	451	0	991	399	0
637	451	0	1023	383	0
668	451	0	1023	367	0
800	451	0	1023	273	0
924	451	0	1023	195	1
0	482	0	0	539	85
62	482	0	0	539	79
123	482	0	0	541	60
185	482	0	0	547	20
254	482	0	67	549	0
308	482	0	160	547	0
386	482	0	308	537	0
451	482	0	461	523	0
482	482	0	545	514	0
513	482	0	640	502	0
544	482	0	742	494	0
575	482	0	855	478	0
606	482	0	972	462	0
637	482	0	1023	446	0
668	482	0	1023	429	0
800	482	0	1023	326	0
924	482	0	1023	228	0
0	513	0	0	599	87
62	513	0	0	599	83
123	513	0	0	601	66
185	513	0	0	607	31
254	513	0	45	614	0
308	513	0	141	612	0
386	513	0	287	601	0
451	513	0	435	589	0
482	513	0	519	583	0
513	513	0	613	573	0
544	513	0	713	563	0
575	513	0	820	550	0
606	513	0	944	534	0
637	513	0	1023	517	0
668	513	0	1023	497	0
800	513	0	1023	389	0
924	513	0	1023	265	0
0	544	0	0	664	92
62	544	0	0	664	87
123	544	0	0	669	72
185	544	0	0	676	41
254	544	0	17	685	0
308	544	0	123	680	0
386	544	0	267	673	0
451	544	0	411	661	0
482	544	0	491	655	0
513	544	0	580	646	0
544	544	0	679	633	0
575	544	0	786	621	0
606	544	0	909	608	0
637	544	0	1017	592	0
668	544	0	1019	573	0
800	544	0	1023	456	0
924	544	0	1023	313	0
0	575	0	0	733	97
62	575	0	0	733	93
123	575	0	0	738	78
185	575	0	0	745	47
254	575	0	0	757	0
308	575	0	103	755	0
386	575	0	243	746	0
451	575	0	384	738	0
482	575	0	461	729	0
513	575	0	548	723	0
544	575	0	647	713	0
575	575	0	755	702	0
606	575	0	874	692	0
637	575	0	1005	677	0
668	575	0	1011	653	0
800	575	0	1023	532	0
924	575	0	1023	369	0
0	606	0	0	803	104
62	606	0	0	806	98
123	606	0	0	811	82
185	606	0	0	820	56
254	606	0	0	834	2
308	606	0	79	836	0
386	606	0	220	829	0
451	606	0	359	821	0
482	606	0	433	813	0
513	606	0	519	806	0
544	606	0	614	798	0
575	606	0	723	791	0
606	606	0	840	780	0
637	606	0	979	770	0
668	606	0	1000	743	0
800	606	0	1023	613	0
924	606	0	1023	430	0
0	637	0	0	887	111
62	637	0	0	890	105
123	637	0	0	894	90
185	637	0	0	907	65
254	637	0	0	923	16
308	637	0	54	933	0
386	637	0	196	926	0
451	637	0	332	917	0
482	637	0	406	912	0
513	637	0	489	903	0
544	637	0	584	896	0
575	637	0	689	888	0
606	637	0	808	880	0
637	637	0	938	866	0
668	637	0	986	841	0
800	637	0	1023	699	0
924	637	0	1023	497	0
0	668	0	0	985	119
62	668	0	0	988	113
123	668	0	0	988	86
185	668	0	0	989	72
254	668	0	0	991	24
308	668	0	22	992	0
386	668	0	173	991	0
451	668	0	304	990	0
482	668	0	377	986	0
513	668	0	460	985	0
544	668	0	550	983	0
575	668	0	649	978	0
606	668	0	763	968	0
637	668	0	887	956	0
668	668	0	958	933	0
800	668	0	1023	792	0
924	668	0	1023	576	0
0	800	0	0	1021	141
62	800	0	0	1022	136
123	800	0	0	1022	117
185	800	0	0	1023	92
254	800	0	0	1023	57
308	800	0	0	1023	12
386	800	0	63	1023	0
451	800	0	177	1023	0
482	800	0	233	1023	0
513	800	0	295	1023	0
544	800	0	367	1023	0
575	800	0	446	1023	0
606	800	0	537	1023	0
637	800	0	636	1023	0
668	800	0	749	1023	0
800	800	0	1023	1023	0
924	800	0	1023	924	0
0	924	0	0	1023	154
62	924	0	0	1023	151
123	924	0	0	1023	140
185	924	0	0	1023	128
254	924	0	0	1023	93
308	924	0	0	1023	66
386	924	0	0	1023	3
451	924	0	86	1023	0
482	924	0	142	1023	0
513	924	0	200	1023	0
544	924	0	263	1023	0
575	924	0	331	1023	0
606	924	0	411	1023	0
637	924	0	501	1023	0
668	924	0	601	1023	0
800	924	0	1008	1023	0
924	924	0	1023	1023	0
0	0	62	0	0	156
62	0	62	86	0	78
123	0	62	148	0	47
185	0	62	203	0	27
254	0	62	269	0	24
308	0	62	336	0	27
386	0	62	458	0	31
451	0	62	585	0	33
482	0	62	657	0	34
513	0	62	738	0	35
544	0	62	825	0	35
575	0	62	922	0	35
606	0	62	999	0	35
637	0	62	1023	0	26
668	0	62	1023	0	26
800	0	62	1023	0	19
924	0	62	1023	0	7
0	62	62	0	65	64
62	62	62	60	60	60
123	62	62	136	36	49
185	62	62	202	12	21
254	62	62	276	0	6
308	62	62	345	0	16
386	62	62	469	0	24
451	62	62	596	0	28
482	62	62	671	0	30
513	62	62	751	0	31
544	62	62	838	0	32
575	62	62	935	0	32
606	62	62	1006	0	33
637	62	62	1023	0	24
668	62	62	1023	0	25
800	62	62	1023	0	17
924	62	62	1023	0	6
0	123	62	0	110	25
62	123	62	3	109	33
123	123	62	103	99	15
185	123	62	182	79	26
254	123	62	267	54	4
308	123	62	346	35	4
386	123	62	487	7	5
451	123	62	638	0	6
482	123	62	714	0	10
513	123	62	800	0	15
544	123	62	886	0	18
575	123	62	983	0	21
606	123	62	1023	0	19
637	123	62	1023	0	20
668	123	62	1023	0	20
800	123	62	1023	0	5
924	123	62	1023	0	4
0	185	62	0	157	49
62	185	62	0	156	29
123	185	62	50	152	4
185	185	62	148	143	4
254	185	62	242	123	4
308	185	62	328	108	4
386	185	62	475	86	3
451	185	62	628	68	4
482	185	62	713	60	3
513	185	62	810	51	4
544	185	62	912	40	5
575	185	62	1001	29	5
606	185	62	1023	16	5
637	185	62	1023	2	6
668	185	62	1023	0	6
800	185	62	1023	0	4
924	185	62	1023	0	3
0	254	62	0	217	63
62	254	62	0	215	58
123	254	62	0	211	2
185	254	62	101	206	2
254	254	62	204	196	2
308	254	62	296	185	3
386	254	62	452	166	3
451	254	62	605	147	3
482	254	62	692	139	2
513	254	62	791	130	2
544	254	62	894	120	2
575	254	62	993	110	2
606	254	62	1023	100	2
637	254	62	1023	91	3
668	254	62	1023	80	3
800	254	62	1023	18	2
924	254	62	1023	21	3
0	308	62	0	274	69
62	308	62	0	274	60
123	308	62	0	273	28
185	308	62	64	270	2
254	308	62	172	264	2
308	308	62	267	255	2
386	308	62	425	235	2
451	308	62	583	216	2
482	308	62	669	206	2
513	308	62	767	198	2
544	308	62	871	188	2
575	308	62	980	177	2
606	308	62	1023	165	2
637	308	62	1023	155	2
668	308	62	1023	144	2
800	308	62	1023	86	2
924	308	62	1023	71	2
0	386	62	0	375	81
62	386	62	0	375	74
123	386	62	0	377	48
185	386	62	0	380	1
254	386	62	120	376	0
308	386	62	212	369	0
386	386	62	371	355	1
451	386	62	533	336	1
482	386	62	624	327	1
513	386	62	723	317	1
544	386	62	826	305	1
575	386	62	946	293	1
606	386	62	1023	279	1
637	386	62	1023	266	1
668	386	62	1023	252	1
800	386	62	1023	177	1
924	386	62	1023	133	2
0	451	62	0	479	90
62	451	62	0	481	84
123	451	62	0	482	64
185	451	62	0	486	22
254	451	62	71	490	0
308	451	62	167	486	0
386	451	62	320	473	0
451	451	62	482	459	0
482	451	62	570	450	0
513	451	62	665	438	0
544	451	62	773	426	0
575	451	62	890	414	0
606	451	62	996	397	0
637	451	62	1023	381	0
668	451	62	1023	364	0
800	451	62	1023	269	1
924	451	62	1023	195	1
0	482	62	0	537	92
62	482	62	0	539	89
123	482	62	0	541	71
185	482	62	0	547	34
254	482	62	46	553	0
308	482	62	146	549	0
386	482	62	299	539	0
451	482	62	455	524	0
482	482	62	540	514	0
513	482	62	637	502	0
544	482	62	742	492	0
575	482	62	858	476	0
606	482	62	975	459	0
637	482	62	1023	442	0
668	482	62	1023	425	0
800	482	62	1023	319	0
924	482	62	1023	228	1
0	513	62	0	597	98
62	513	62	0	599	93
123	513	62	0	601	77
185	513	62	0	607	43
254	513	62	15	618	0
308	513	62	126	614	0
386	513	62	276	604	0
451	513	62	425	592	0
482	513	62	510	584	0
513	513	62	605	573	0
544	513	62	711	561	0
575	513	62	821	548	0
606	513	62	948	532	0
637	513	62	1023	512	0
668	513	62	1023	492	0
800	513	62	1023	380	0
924	513	62	1023	265	1
0	544	62	0	662	104
62	544	62	0	664	99
123	544	62	0	666	84
185	544	62	0	673	52
254	544	62	0	687	0
308	544	62	105	685	0
386	544	62	253	676	0
451	544	62	400	664	0
482	544	62	480	658	0
513	544	62	572	646	0
544	544	62	674	634	0
575	544	62	783	621	0
606	544	62	910	605	0
637	544	62	1017	589	0
668	544	62	1019	570	0
800	544	62	1023	446	0
924	544	62	1023	306	0
0	575	62	0	731	109
62	575	62	0	733	104
123	575	62	0	736	87
185	575	62	0	745	60
254	575	62	0	757	2
308	575	62	82	759	0
386	575	62	227	749	0
451	575	62	372	740	0
482	575	62	449	733	0
513	575	62	538	726	0
544	575	62	636	714	0
575	575	62	749	705	0
606	575	62	871	692	0
637	575	62	1005	677	0
668	575	62	1011	650	0
800	575	62	1023	521	0
924	575	62	1023	356	0
0	606	62	0	803	115
62	606	62	0	806	111
123	606	62	0	808	95
185	606	62	0	820	68
254	606	62	0	834	18
308	606	62	57	842	0
386	606	62	202	832	0
451	606	62	343	824	0
482	606	62	419	819	0
513	606	62	506	810	0
544	606	62	600	802	0
575	606	62	714	792	0
606	606	62	834	783	0
637	606	62	972	770	0
668	606	62	1000	743	0
800	606	62	1023	605	0
924	606	62	1023	416	0
0	637	62	0	887	122
62	637	62	0	890	117
123	637	62	0	894	102
185	637	62	0	907	76
254	637	62	0	923	29
308	637	62	27	936	0
386	637	62	180	929	0
451	637	62	317	920	0
482	637	62	391	916	0
513	637	62	475	910	0
544	637	62	571	900	0
575	637	62	677	892	0
606	637	62	798	880	0
637	637	62	934	869	0
668	637	62	985	842	0
800	637	62	1023	694	0
924	637	62	1023	488	0
0	668	62	0	985	130
62	668	62	0	985	125
123	668	62	0	988	101
185	668	62	0	989	67
254	668	62	0	991	18
308	668	62	0	992	0
386	668	62	157	992	0
451	668	62	288	991	0
482	668	62	363	987	0
513	668	62	443	986	0
544	668	62	535	984	0
575	668	62	638	979	0
606	668	62	749	970	0
637	668	62	877	957	0
668	668	62	957	934	0
800	668	62	1023	788	0
924	668	62	1023	565	0
0	800	62	0	1021	156
62	800	62	0	1022	152
123	800	62	0	1022	132
185	800	62	0	1023	128
254	800	62	0	1023	66
308	800	62	0	1023	25
386	800	62	41	1023	0
451	800	62	164	1023	0
482	800	62	219	1023	0
513	800	62	284	1023	0
544	800	62	353	1023	0
575	800	62	433	1023	0
606	800	62	523	1023	0
637	800	62	626	1023	0
668	800	62	738	1023	0
800	800	62	1023	1023	0
924	800	62	1023	922	0
0	924	62	0	1023	163
62	924	62	0	1023	159
123	924	62	0	1023	149
185	924	62	0	1023	137
254	924	62	0	1023	101
308	924	62	0	1023	73
386	924	62	0	1023	4
451	924	62	72	1023	0
482	924	62	129	1023	0
513	924	62	188	1023	0
544	924	62	251	1023	0
575	924	62	317	1023	0
606	924	62	397	1023	0
637	924	62	484	1023	0
668	924	62	584	1023	0
800	924	62	1000	1023	0
924	924	62	1023	1023	0
0	0	123	0	0	193
62	0	123	69	0	167
123	0	123	141	0	122
185	0	123	202	0	95
254	0	123	268	0	79
308	0	123	334	0	72
386	0	123	456	0	67
