0	0	0	0	0	0
256	0	0	38	7	11
512	0	0	98	7	18
768	0	0	147	7	26
1024	0	0	191	7	34
1280	0	0	233	7	41
1536	0	0	275	7	48
1792	0	0	315	7	54
2048	0	0	357	7	59
2304	0	0	407	7	64
2560	0	0	469	7	68
2816	0	0	544	7	72
3072	0	0	633	7	76
3328	0	0	845	7	86
3584	0	0	995	7	89
3840	0	0	1023	12	87
4095	0	0	1023	23	84
0	256	0	7	35	17
256	256	0	32	31	7
512	256	0	98	27	7
768	256	0	150	19	7
1024	256	0	196	7	18
1280	256	0	237	7	28
1536	256	0	279	7	38
1792	256	0	319	7	46
2048	256	0	360	7	53
2304	256	0	411	7	59
2560	256	0	473	7	64
2816	256	0	549	7	69
3072	256	0	639	7	73
3328	256	0	745	7	77
3584	256	0	1002	7	87
3840	256	0	1022	7	85
4095	256	0	1023	40	84
0	512	0	7	91	30
256	512	0	13	90	7
512	512	0	90	88	7
768	512	0	145	83	7
1024	512	0	195	75	7
1280	512	0	241	63	7
1536	512	0	287	43	8
1792	512	0	330	15	11
2048	512	0	373	7	26
2304	512	0	425	7	38
2560	512	0	489	7	48
2816	512	0	567	7	56
3072	512	0	659	7	63
3328	512	0	767	7	69
3584	512	0	896	7	73
3840	512	0	1020	7	77
4095	512	0	1023	86	84
0	768	0	7	140	63
256	768	0	7	139	46
512	768	0	69	136	7
768	768	0	137	134	7
1024	768	0	189	130	7
1280	768	0	236	126	7
1536	768	0	283	119	7
1792	768	0	327	109	7
2048	768	0	376	97	8
2304	768	0	438	78	12
2560	768	0	515	46	15
2816	768	0	604	7	22
3072	768	0	699	7	35
3328	768	0	811	7	47
3584	768	0	945	7	56
3840	768	0	1020	7	60
4095	768	0	1023	127	84
0	1024	0	7	202	95
256	1024	0	7	201	84
512	1024	0	25	181	7
768	1024	0	123	179	7
1024	1024	0	181	177	7
1280	1024	0	230	174	7
1536	1024	0	278	170	7
1792	1024	0	323	165	7
2048	1024	0	370	159	7
2304	1024	0	432	150	7
2560	1024	0	509	139	7
2816	1024	0	603	126	12
3072	1024	0	714	108	16
3328	1024	0	848	83	19
3584	1024	0	1011	30	22
3840	1024	0	1023	7	25
4095	1024	0	1023	166	84
0	1280	0	7	241	105
256	1280	0	7	241	96
512	1280	0	7	222	46
768	1280	0	101	221	7
1024	1280	0	169	219	7
1280	1280	0	222	217	7
1536	1280	0	271	215	7
1792	1280	0	317	211	7
2048	1280	0	364	207	7
2304	1280	0	424	202	7
2560	1280	0	499	196	7
2816	1280	0	593	188	7
3072	1280	0	705	178	7
3328	1280	0	839	167	11
3584	1280	0	1002	153	16
3840	1280	0	1023	137	19
4095	1280	0	1023	204	85
0	1536	0	7	280	115
256	1536	0	7	280	108
512	1536	0	7	281	78
768	1536	0	58	261	7
1024	1536	0	154	260	7
1280	1536	0	212	258	7
1536	1536	0	263	256	7
1792	1536	0	311	254	7
2048	1536	0	358	251	7
2304	1536	0	416	248	7
2560	1536	0	488	243	7
2816	1536	0	580	238	7
3072	1536	0	690	232	7
3328	1536	0	823	225	7
3584	1536	0	986	215	7
3840	1536	0	1022	197	7
4095	1536	0	1023	241	88
0	1792	0	7	318	126
256	1792	0	7	318	120
512	1792	0	7	319	97
768	1792	0	7	301	27
1024	1792	0	133	301	7
1280	1792	0	200	299	7
1536	1792	0	253	298	7
1792	1792	0	304	296	7
2048	1792	0	351	294	7
2304	1792	0	408	292	7
2560	1792	0	478	288	7
2816	1792	0	566	285	7
3072	1792	0	673	280	7
3328	1792	0	803	275	7
3584	1792	0	962	268	7
3840	1792	0	1023	289	83
4095	1792	0	1023	279	91
0	2048	0	7	357	138
256	2048	0	7	357	134
512	2048	0	7	358	114
768	2048	0	7	338	62
1024	2048	0	102	339	7
1280	2048	0	186	338	7
1536	2048	0	243	337	7
1792	2048	0	296	335	7
2048	2048	0	343	333	7
2304	2048	0	399	331	7
2560	2048	0	468	329	7
2816	2048	0	554	327	7
3072	2048	0	657	323	7
3328	2048	0	783	320	7
3584	2048	0	937	316	7
3840	2048	0	1023	327	84
4095	2048	0	1023	316	96
0	2304	0	7	404	151
256	2304	0	7	404	147
512	2304	0	7	406	132
768	2304	0	7	408	97
1024	2304	0	28	384	7
1280	2304	0	166	382	7
1536	2304	0	231	381	7
1792	2304	0	286	379	7
2048	2304	0	335	377	7
2304	2304	0	390	375	7
2560	2304	0	458	373	7
2816	2304	0	542	370	7
3072	2304	0	642	368	7
3328	2304	0	764	364	7
3584	2304	0	913	361	7
3840	2304	0	1023	367	84
4095	2304	0	1023	352	101
0	2560	0	7	460	166
256	2560	0	7	461	162
512	2560	0	7	463	149
768	2560	0	7	466	121
1024	2560	0	7	436	56
1280	2560	0	135	438	7
1536	2560	0	214	436	7
1792	2560	0	274	434	7
2048	2560	0	325	432	7
2304	2560	0	379	430	7
2560	2560	0	447	427	7
2816	2560	0	530	424	7
3072	2560	0	629	422	7
3328	2560	0	748	418	7
3584	2560	0	893	415	7
3840	2560	0	1023	418	83
4095	2560	0	1023	396	106
0	2816	0	7	529	180
256	2816	0	7	529	177
512	2816	0	7	531	166
768	2816	0	7	536	143
1024	2816	0	7	542	100
1280	2816	0	77	504	7
1536	2816	0	192	502	7
1792	2816	0	258	500	7
2048	2816	0	315	498	7
2304	2816	0	368	496	7
2560	2816	0	434	493	7
2816	2816	0	516	490	7
3072	2816	0	615	486	7
3328	2816	0	733	483	7
3584	2816	0	873	479	7
3840	2816	0	1023	479	71
4095	2816	0	1023	448	112
0	3072	0	7	609	194
256	3072	0	7	610	192
512	3072	0	7	612	182
768	3072	0	7	617	162
1024	3072	0	7	625	128
1280	3072	0	7	582	49
1536	3072	0	161	583	7
1792	3072	0	240	581	7
2048	3072	0	301	578	7
2304	3072	0	356	576	7
2560	3072	0	420	573	7
2816	3072	0	500	570	7
3072	3072	0	599	566	7
3328	3072	0	716	562	7
3584	3072	0	854	558	7
3840	3072	0	1023	554	15
4095	3072	0	1023	510	113
0	3328	0	7	703	208
256	3328	0	7	703	206
512	3328	0	7	707	197
768	3328	0	7	712	180
1024	3328	0	7	721	151
1280	3328	0	7	732	101
1536	3328	0	111	677	7
1792	3328	0	217	675	7
2048	3328	0	285	672	7
2304	3328	0	342	669	7
2560	3328	0	406	666	7
2816	3328	0	483	663	7
3072	3328	0	581	659	7
3328	3328	0	697	655	7
3584	3328	0	834	650	7
3840	3328	0	1001	646	7
4095	3328	0	1023	584	98
0	3584	0	7	812	222
256	3584	0	7	813	220
512	3584	0	7	816	212
768	3584	0	7	823	197
1024	3584	0	7	832	172
1280	3584	0	7	845	132
1536	3584	0	7	786	34
1792	3584	0	186	786	7
2048	3584	0	265	783	7
2304	3584	0	327	780	7
2560	3584	0	390	776	7
2816	3584	0	467	772	7
3072	3584	0	561	769	7
3328	3584	0	676	764	7
3584	3584	0	812	759	7
3840	3584	0	977	754	7
4095	3584	0	1022	672	7
0	3840	0	7	941	235
256	3840	0	7	943	234
512	3840	0	7	947	227
768	3840	0	7	954	213
1024	3840	0	8	965	191
1280	3840	0	7	981	158
1536	3840	0	7	999	99
1792	3840	0	140	917	7
2048	3840	0	241	914	7
2304	3840	0	310	910	7
2560	3840	0	371	906	7
2816	3840	0	448	902	7
3072	3840	0	542	897	7
3328	3840	0	652	893	7
3584	3840	0	788	887	7
3840	3840	0	950	881	7
4095	3840	0	1020	795	7
0	4095	0	7	1021	243
256	4095	0	7	1022	241
512	4095	0	8	1023	235
768	4095	0	7	1022	222
1024	4095	0	7	1022	202
1280	4095	0	7	1022	173
1536	4095	0	7	1023	128
1792	4095	0	12	1023	9
2048	4095	0	207	1022	7
2304	4095	0	286	1023	7
2560	4095	0	350	1023	7
2816	4095	0	420	1022	7
3072	4095	0	510	1021	7
3328	4095	0	620	1022	7
3584	4095	0	748	1021	7
3840	4095	0	931	1023	98
4095	4095	0	1022	951	7
0	0	256	7	10	31
256	0	256	38	7	32
512	0	256	98	7	36
768	0	256	146	7	44
1024	0	256	191	7	52
1280	0	256	233	7	57
1536	0	256	274	7	62
1792	0	256	315	7	67
2048	0	256	356	7	71
2304	0	256	407	7	75
2560	0	256	468	7	79
2816	0	256	544	7	83
3072	0	256	633	7	86
3328	0	256	845	7	95
3584	0	256	994	7	98
3840	0	256	1023	11	95
4095	0	256	1023	23	93
0	256	256	7	35	34
256	256	256	30	30	30
512	256	256	97	27	30
768	256	256	150	18	31
1024	256	256	196	7	38
1280	256	256	237	7	47
1536	256	256	279	7	55
1792	256	256	318	7	61
2048	256	256	360	7	67
2304	256	256	411	7	72
2560	256	256	473	7	76
2816	256	256	549	7	80
3072	256	256	639	7	84
3328	256	256	745	7	88
3584	256	256	1002	7	96
3840	256	256	1022	7	93
4095	256	256	1023	39	93
0	512	256	7	91	48
256	512	256	7	90	30
512	512	256	89	87	29
768	512	256	145	83	29
1024	512	256	195	75	30
1280	512	256	241	62	31
1536	512	256	287	43	32
1792	512	256	330	15	33
2048	512	256	372	7	46
2304	512	256	425	7	56
2560	512	256	489	7	63
2816	512	256	567	7	70
3072	512	256	659	7	75
3328	512	256	767	7	80
3584	512	256	896	7	85
3840	512	256	1023	15	88
4095	512	256	1023	86	93
0	768	256	7	140	73
256	768	256	7	139	61
512	768	256	66	136	27
768	768	256	136	134	28
1024	768	256	189	130	28
1280	768	256	237	125	28
1536	768	256	284	118	29
1792	768	256	328	109	30
2048	768	256	376	97	32
2304	768	256	438	78	34
2560	768	256	515	46	36
2816	768	256	604	7	42
3072	768	256	699	7	54
3328	768	256	811	7	63
3584	768	256	945	7	71
3840	768	256	1020	7	73
4095	768	256	1023	127	93
0	1024	256	7	201	102
256	1024	256	7	183	82
512	1024	256	13	180	24
768	1024	256	120	179	24
1024	1024	256	180	177	25
1280	1024	256	230	173	26
1536	1024	256	278	169	26
1792	1024	256	324	164	27
2048	1024	256	371	157	28
2304	1024	256	433	149	29
2560	1024	256	509	139	31
2816	1024	256	603	126	34
3072	1024	256	714	108	36
3328	1024	256	848	83	39
3584	1024	256	1011	30	42
3840	1024	256	1022	7	45
4095	1024	256	1023	166	94
0	1280	256	7	241	113
256	1280	256	7	240	105
512	1280	256	7	221	61
768	1280	256	93	221	19
1024	1280	256	166	219	20
1280	1280	256	221	217	21
1536	1280	256	271	214	22
1792	1280	256	318	210	23
2048	1280	256	366	206	24
2304	1280	256	426	201	25
2560	1280	256	502	194	27
2816	1280	256	595	187	28
3072	1280	256	707	178	30
3328	1280	256	839	167	33
3584	1280	256	1002	153	37
3840	1280	256	1023	137	38
4095	1280	256	1023	203	94
0	1536	256	7	280	124
256	1536	256	7	280	117
512	1536	256	7	260	83
768	1536	256	21	262	7
1024	1536	256	146	260	9
1280	1536	256	209	258	11
1536	1536	256	261	256	13
1792	1536	256	311	253	15
2048	1536	256	359	250	17
2304	1536	256	419	246	19
2560	1536	256	493	241	21
2816	1536	256	586	236	23
3072	1536	256	696	229	25
3328	1536	256	829	222	27
3584	1536	256	990	214	29
3840	1536	256	1023	249	94
4095	1536	256	1023	241	97
0	1792	256	7	318	136
256	1792	256	7	318	130
512	1792	256	7	319	108
768	1792	256	7	301	48
1024	1792	256	119	301	7
1280	1792	256	194	300	7
1536	1792	256	250	298	7
1792	1792	256	302	296	7
2048	1792	256	351	294	7
2304	1792	256	410	290	7
2560	1792	256	482	286	7
2816	1792	256	574	282	13
3072	1792	256	684	277	16
3328	1792	256	816	271	20
3584	1792	256	975	265	23
3840	1792	256	1023	289	95
4095	1792	256	1023	279	101
0	2048	256	7	357	148
256	2048	256	7	357	143
512	2048	256	7	358	126
768	2048	256	7	338	80
1024	2048	256	74	340	7
1280	2048	256	176	339	7
1536	2048	256	238	337	7
1792	2048	256	293	336	7
2048	2048	256	342	333	7
2304	2048	256	399	331	7
2560	2048	256	470	328	7
2816	2048	256	559	325	7
3072	2048	256	667	321	7
3328	2048	256	798	317	7
3584	2048	256	958	311	8
3840	2048	256	1023	327	97
4095	2048	256	1023	315	105
0	2304	256	7	403	161
256	2304	256	7	404	157
512	2304	256	7	405	143
768	2304	256	7	408	111
1024	2304	256	7	384	31
1280	2304	256	151	384	7
1536	2304	256	223	382	7
1792	2304	256	281	380	7
2048	2304	256	332	378	7
2304	2304	256	388	375	7
2560	2304	256	458	372	7
2816	2304	256	544	369	7
3072	2304	256	648	366	7
3328	2304	256	775	362	7
3584	2304	256	929	358	7
3840	2304	256	1023	367	97
4095	2304	256	1023	352	111
0	2560	256	7	460	175
256	2560	256	7	460	172
512	2560	256	7	462	159
768	2560	256	7	466	134
1024	2560	256	7	436	78
1280	2560	256	113	439	7
1536	2560	256	205	438	7
1792	2560	256	267	436	7
2048	2560	256	322	433	7
2304	2560	256	375	431	7
2560	2560	256	445	428	7
2816	2560	256	529	424	7
3072	2560	256	631	421	7
3328	2560	256	753	417	7
3584	2560	256	903	413	7
3840	2560	256	1023	417	95
4095	2560	256	1023	396	117
0	2816	256	7	528	188
256	2816	256	7	529	185
512	2816	256	7	531	175
768	2816	256	7	535	153
1024	2816	256	7	542	114
1280	2816	256	7	506	9
1536	2816	256	180	505	7
1792	2816	256	251	502	7
2048	2816	256	310	500	7
2304	2816	256	364	497	7
2560	2816	256	431	494	7
2816	2816	256	514	490	7
3072	2816	256	615	486	7
3328	2816	256	735	482	7
3584	2816	256	878	478	7
3840	2816	256	1023	478	85
4095	2816	256	1023	448	122
0	3072	256	7	608	201
256	3072	256	7	609	199
512	3072	256	7	612	189
768	3072	256	7	617	171
1024	3072	256	7	624	139
1280	3072	256	7	582	72
1536	3072	256	145	585	7
1792	3072	256	232	583	7
2048	3072	256	296	581	7
2304	3072	256	352	578	7
2560	3072	256	416	574	7
2816	3072	256	497	571	7
3072	3072	256	597	567	7
3328	3072	256	716	562	7
3584	3072	256	856	558	7
3840	3072	256	1023	554	39
4095	3072	256	1023	508	116
0	3328	256	7	702	215
256	3328	256	7	703	212
512	3328	256	7	706	204
768	3328	256	7	712	188
1024	3328	256	7	720	160
1280	3328	256	7	732	114
1536	3328	256	77	680	7
1792	3328	256	207	677	7
2048	3328	256	279	675	7
2304	3328	256	337	672	7
2560	3328	256	401	668	7
2816	3328	256	480	664	7
3072	3328	256	578	660	7
3328	3328	256	695	655	7
3584	3328	256	834	650	7
3840	3328	256	1003	645	7
4095	3328	256	1023	581	95
0	3584	256	7	812	228
256	3584	256	7	813	226
512	3584	256	7	816	218
768	3584	256	7	822	203
1024	3584	256	7	832	180
1280	3584	256	7	845	142
1536	3584	256	8	786	61
1792	3584	256	173	789	7
2048	3584	256	258	786	7
2304	3584	256	322	782	7
2560	3584	256	385	779	7
2816	3584	256	463	775	7
3072	3584	256	557	770	7
3328	3584	256	673	765	7
3584	3584	256	810	760	7
3840	3584	256	976	754	7
4095	3584	256	1021	670	7
0	3840	256	7	941	241
256	3840	256	7	942	239
512	3840	256	7	946	232
768	3840	256	7	953	219
1024	3840	256	7	964	198
1280	3840	256	8	980	166
1536	3840	256	7	999	111
1792	3840	256	118	920	7
2048	3840	256	232	917	7
2304	3840	256	305	913	7
2560	3840	256	367	909	7
2816	3840	256	443	905	7
3072	3840	256	537	900	7
3328	3840	256	648	894	7
3584	3840	256	784	889	7
3840	3840	256	948	882	7
4095	3840	256	1020	796	7
0	4095	256	7	1021	248
256	4095	256	8	1022	246
512	4095	256	7	1022	240
768	4095	256	7	1021	227
1024	4095	256	8	1021	208
1280	4095	256	7	1022	180
1536	4095	256	7	1022	137
1792	4095	256	7	1023	38
2048	4095	256	196	1022	7
2304	4095	256	279	1022	7
2560	4095	256	344	1023	7
2816	4095	256	415	1022	7
3072	4095	256	503	1021	7
3328	4095	256	614	1022	7
3584	4095	256	744	1022	7
3840	4095	256	930	1023	109
4095	4095	256	1023	955	7
0	0	512	7	16	86
256	0	512	34	7	87
512	0	512	97	7	88
768	0	512	146	7	90
1024	0	512	190	7	93
1280	0	512	232	7	96
1536	0	512	274	7	99
1792	0	512	314	7	102
2048	0	512	356	7	105
2304	0	512	406	7	108
2560	0	512	467	7	111
2816	0	512	543	7	114
3072	0	512	632	7	118
3328	0	512	738	7	121
3584	0	512	993	7	131
